filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
youtube/ZkntcZt0aho_frame_58923_1.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and promote healing.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and promote healing.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/ue12XjkOV_E_frame_48562_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and prevent further irritation.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and prevent further irritation.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/BZ21v4OaWpM_frame_21990_2.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/4DN_SfwZZXU_frame_19788_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications.",youtube,edu,proliferations,proliferations,"red, patch",oral,No symptom information,No age information,No gender information
youtube/oa3o-pGMz-U_frame_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and prevent further irritation.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and prevent further irritation.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/okBvEvtMK5M_frame_2240_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/BZ21v4OaWpM_frame_21990_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/NkoAqFvY-L8_frame_16194_5.jpg,"This image shows a close-up of a skin disease characterized by red, inflamed, and itchy patches, caused by an overproduction of skin cells, and can be treated with topical steroids and antihistamines.","This image shows a close-up of a skin disease characterized by red, inflamed, and itchy patches, caused by an overproduction of skin cells, and can be treated with topical steroids and antihistamines.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/clbQaFc26LI_frame_153_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/j4WJQvQDXzI_frame_33678_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and prevent further irritation.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and prevent further irritation.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/AzCE5RPdYiE_frame_5773_8.jpg,"This image shows a limbal dermoid, a skin disease characterized by a raised, flesh-colored bump at the edge of the cornea, often caused by an overgrowth of skin cells. Treatment options may include surgical excision or laser therapy.","This image shows a limbal dermoid, a skin disease characterized by a raised, flesh-colored bump at the edge of the cornea, often caused by an overgrowth of skin cells. Treatment options may include surgical excision or laser therapy.",youtube,edu,proliferations,proliferations,raised,No body location information,No symptom information,No age information,No gender information
youtube/emm_wyR3lPs_frame_2693_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications in some cases.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as oral medications in some cases.",youtube,edu,proliferations,proliferations,"red, patch",oral,No symptom information,No age information,No gender information
youtube/ks9_R2sNRsY_frame_35853_0_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and promote healing.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and steroids to reduce inflammation and promote healing.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/Qyzn1nbZqv0_frame_15918_0.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy and laser therapy.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments, as well as phototherapy and laser therapy.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
youtube/hhmegJqaZGE_frame_5850_1.jpg,"This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.","This image shows a close-up view of a skin disease characterized by red, inflamed patches on the skin, caused by an overproduction of skin cells. Treatment options include topical creams and ointments to reduce inflammation and promote healing.",youtube,edu,proliferations,proliferations,"red, patch",No body location information,No symptom information,No age information,No gender information
"edu/Argenziano, Giuseppe- Giacomel, Jason- Zalaudek, Iris - Dermatoscopy of Non-Pigmented Skin Tumors - Pink - Think - Blink.-CRC Press (2015)_00030_07186_1.jpg","A clinically diagnosed solar keratosis showing a faint vascular pseudonetwork under contact nonpolarized dermoscopy (NPD), including rosettes (circle), scale (arrow), and more prominent vascularity. A squamous cell carcinoma in situ showing sparse dotted vessels and poorly delineated scale under contact NPD.","A clinically diagnosed solar keratosis showing a faint vascular pseudonetwork under contact nonpolarized dermoscopy (NPD), including rosettes (circle), scale (arrow), and more prominent vascularity. A squamous cell carcinoma in situ showing sparse dotted vessels and poorly delineated scale under contact NPD.",textbook_english,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","macule, scale",No body location information,No symptom information,No age information,No gender information
youtube/1O4E-aTIIiY_frame_8598_0.jpg,"This image shows an example of white circle and dotted vessels with shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.","This image shows an example of white circle and dotted vessels with shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",streaks,lips,No symptom information,No age information,No gender information
youtube/ydZgOLJuf6U_frame_43277_1.jpg,"This image discusses squamous cell carcinoma, the second most common form of skin cancer, which can occur on various parts of the body and is associated with risk factors such as UV radiation, immunosuppression, HPV, chemical exposures, fair skin, chronic wound scars, and more. The cancer can present as an erythematous scaling plaque, nodule, ulcer, wart, or cutaneous horn, and may cause symptoms like itching, tingling, pain, and bleeding. Early detection and biopsy are crucial for effective treatment, which typically involves surgery.","This image discusses squamous cell carcinoma, the second most common form of skin cancer, which can occur on various parts of the body and is associated with risk factors such as UV radiation, immunosuppression, HPV, chemical exposures, fair skin, chronic wound scars, and more. The cancer can present as an erythematous scaling plaque, nodule, ulcer, wart, or cutaneous horn, and may cause symptoms like itching, tingling, pain, and bleeding. Early detection and biopsy are crucial for effective treatment, which typically involves surgery.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","erythema, nodule, ulcer, plaque",No body location information,"tender, bleeding",No age information,No gender information
youtube/EScWfQK7pvA_frame_36436_0.jpg,"This image shows a patient with sarcoidosis presenting as crusted lesions and non-melanoma skin cancer. The patient had a superficial biopsy interpreted as squamous cell carcinoma, followed by an excision and the development of more lesions. It is important to note that sarcoidosis can also cause skin cancer, and a biopsy of appropriate depth should be performed in dark-skinned patients to rule out underlying sarcoidosis. The patient also had extensive digital sarcoidosis and lacrimal gland enlargement, which are additional manifestations of the disease.","This image shows a patient with sarcoidosis presenting as crusted lesions and non-melanoma skin cancer. The patient had a superficial biopsy interpreted as squamous cell carcinoma, followed by an excision and the development of more lesions. It is important to note that sarcoidosis can also cause skin cancer, and a biopsy of appropriate depth should be performed in dark-skinned patients to rule out underlying sarcoidosis. The patient also had extensive digital sarcoidosis and lacrimal gland enlargement, which are additional manifestations of the disease.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",crusted,No body location information,No symptom information,No age information,No gender information
public/ISIC_0021072.JPG,This is a dermoscopic image captured on the upper extremity showing a malignant skin lesion diagnosed as squamous cell carcinoma.,This is a dermoscopic image captured on the upper extremity showing a malignant skin lesion diagnosed as squamous cell carcinoma.,public,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/20638_5.png,"The poster mentioned that the illness started two months ago, characterized by rapidly growing keratoses, and shared the case for discussion. The discussion among the users indicates a consensus on the diagnosis of squamous cell carcinoma (SCC). They recommend surgical removal of the affected tissue followed by pathological examination to confirm the diagnosis.","The poster mentioned that the illness started two months ago, characterized by rapidly growing keratoses, and shared the case for discussion. The discussion among the users indicates a consensus on the diagnosis of squamous cell carcinoma (SCC). They recommend surgical removal of the affected tissue followed by pathological examination to confirm the diagnosis.",IIYI_chinese,forum,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",No visual concepts,No body location information,increasing size,No age information,No gender information
edu/Aimilios Lallas- Zoe Apalla- Elizabeth Lazaridou- Dimitrios Ioannides - Dermatoscopy A-Z-CRC Press (2019)_00114_00941.png,A squamous cell carcinoma presenting as an indurated and ulcerated plaque.,A squamous cell carcinoma presenting as an indurated and ulcerated plaque.,textbook_english,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","ulcer, plaque, ulcerated",No body location information,No symptom information,No age information,No gender information
"note/Dimitris Rigopoulos, Alexander C. Katoulis - Hyperpigmentation-CRC Press (2018)_00087_06318_0.png",Pigmented SCC. (a) A hyperkeratotic nodule located on the posterior aspect of the leg of a 45-year-old man. (b) Dermoscopy showing an ulcerated nodule with a keratotic surface and heavily pigmented skin at the base of the nodule.,Pigmented SCC. (a) A hyperkeratotic nodule located on the posterior aspect of the leg of a 45-year-old man. (b) Dermoscopy showing an ulcerated nodule with a keratotic surface and heavily pigmented skin at the base of the nodule.,textbook_fail,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","nodule, brown(hyperpigmentation), ulcerated, ulcer, hyperkeratotic",leg,No symptom information,45,male
youtube/p5-sNkNQHUY_frame_33961_0_0.jpg,"This image depicts a squamous cell carcinoma, a type of skin cancer characterized by a flat, scaly growth with a reddish-brown color, which can be caused by prolonged sun exposure and may require surgical treatment.","This image depicts a squamous cell carcinoma, a type of skin cancer characterized by a flat, scaly growth with a reddish-brown color, which can be caused by prolonged sun exposure and may require surgical treatment.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","flat, red, scaly",No body location information,No symptom information,No age information,No gender information
youtube/ms-ywIdlxQw_frame_16400_0_0.jpg,"This image shows a raised, silvery-white, foamy patch of keratinized epithelium in the bulbar conjunctiva, commonly found in the area between the eyelids and temporal or side of the ear, indicating a potential skin disease. 

None","This image shows a raised, silvery-white, foamy patch of keratinized epithelium in the bulbar conjunctiva, commonly found in the area between the eyelids and temporal or side of the ear, indicating a potential skin disease. 

None",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",raised,ear,No symptom information,No age information,No gender information
pubmed/d5_49_PMC9954751_cancers-15-01110-g003_0.jpg,An example of stimulated squamous cell carcinoma on the buccal mucosa in an OCT concept image  the tumor area is marked with a symbol,An example of stimulated squamous cell carcinoma on the buccal mucosa in an OCT concept image  the tumor area is marked with a symbol,pubmed_fail,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/ISIC_9311797.JPG,This is a dermoscopic image captured on the upper extremity showing a malignant skin lesion diagnosed as squamous cell carcinoma.,This is a dermoscopic image captured on the upper extremity showing a malignant skin lesion diagnosed as squamous cell carcinoma.,public,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/1O4E-aTIIiY_frame_7705_1.jpg,"This image shows squamous cell carcinoma, a skin cancer characterized by a flat, scaly appearance and a wart-like growth, often appearing on sun-exposed areas. The exact cause is unknown, but exposure to ultraviolet radiation from the sun is a significant risk factor. Treatment options include surgery, radiation therapy, and chemotherapy.","This image shows squamous cell carcinoma, a skin cancer characterized by a flat, scaly appearance and a wart-like growth, often appearing on sun-exposed areas. The exact cause is unknown, but exposure to ultraviolet radiation from the sun is a significant risk factor. Treatment options include surgery, radiation therapy, and chemotherapy.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma","flat, scaly",No body location information,No symptom information,No age information,No gender information
"edu/David J. Gawkrodger, Michael R. Ardern-Jones - Dermatology- An Illustrated Colour Text-Elsevier (2016)_00213_02424.png",Squamous cell carcinoma on the dorsum of the hand. Adjacent photoaging is evident. Histological examination confirmed that this SCC was 3 mm in thickness.,Squamous cell carcinoma on the dorsum of the hand. Adjacent photoaging is evident. Histological examination confirmed that this SCC was 3 mm in thickness.,textbook_english,knowledge,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",No visual concepts,hand,No symptom information,No age information,No gender information
youtube/1O4E-aTIIiY_frame_8586_4.jpg,"This image shows an example of a white circle with dotted vessels and shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.","This image shows an example of a white circle with dotted vessels and shiny white streaks, which are commonly observed in squamous cell carcinoma on the lip.",youtube,edu,squamous cell carcinoma,"proliferations, malignant, non-melanocytic, squamous cell carcinoma",streaks,lips,No symptom information,No age information,No gender information
IIYI/20486_2.png,"A 65-year-old male has been experiencing widespread rashes and itching for 10 days. He has been taking Kaireitan (loratadine) 10 mg once daily without satisfactory results, and seeks advice on treatment options. The majority of forum replies suggest the man may be suffering from urticaria, with potential triggers being drugs or food. Various users recommended different treatment approaches including combination antihistamine therapy (using both first and second generation antihistamines, and both H1 and H2 blockers), the use of calcium gluconate and vitamin C infusions, and potentially adding a diuretic to help eliminate allergens. Some discussed the rarity but possibility of loratadine worsening urticaria and suggested considering other conditions like erythema multiforme and urticarial vasculitis. Overall, further detailed medical history inquiry and cause investigation were advised.","A 65-year-old male has been experiencing widespread rashes and itching for 10 days. He has been taking Kaireitan (loratadine) 10 mg once daily without satisfactory results, and seeks advice on treatment options. The majority of forum replies suggest the man may be suffering from urticaria, with potential triggers being drugs or food. Various users recommended different treatment approaches including combination antihistamine therapy (using both first and second generation antihistamines, and both H1 and H2 blockers), the use of calcium gluconate and vitamin C infusions, and potentially adding a diuretic to help eliminate allergens. Some discussed the rarity but possibility of loratadine worsening urticaria and suggested considering other conditions like erythema multiforme and urticarial vasculitis. Overall, further detailed medical history inquiry and cause investigation were advised.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,65,male
public/-1542787778564695920.png,This is a close up clinical image The final diagnosis is urticaria.,This is a close up clinical image The final diagnosis is urticaria.,public,knowledge,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/EHC3ejfvcrY_frame_3125_0_0.jpg,"This image shows that botulinum toxin effectively inhibits mast cell degranulation, which can cause skin diseases such as urticaria and eczema.","This image shows that botulinum toxin effectively inhibits mast cell degranulation, which can cause skin diseases such as urticaria and eczema.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/sdvE0xFsk7U_frame_896_0_0.jpg,"This image depicts hives, an allergic skin condition characterized by red, raised, itchy rashes with a pale center, which can occur due to various allergens such as drugs, food, inhalants, infections, pregnancy, or autoimmune conditions. Treatment involves identifying and eliminating or avoiding the allergen, using antihistamines, and topical moisturizers.","This image depicts hives, an allergic skin condition characterized by red, raised, itchy rashes with a pale center, which can occur due to various allergens such as drugs, food, inhalants, infections, pregnancy, or autoimmune conditions. Treatment involves identifying and eliminating or avoiding the allergen, using antihistamines, and topical moisturizers.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria","red, raised",No body location information,No symptom information,No age information,No gender information
youtube/eH4cE2rg_ak_frame_29458_1.jpg,"This image describes non-specific dermatosis during pregnancy, including eruptions like pityriasis rosea and urticaria, which can be managed with topical applications and antihistamines.","This image describes non-specific dermatosis during pregnancy, including eruptions like pityriasis rosea and urticaria, which can be managed with topical applications and antihistamines.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/T67k_1K-Mdo_frame_21526_3.jpg,"This image shows various skin disease examples, including urticaria, drug exanthem, fixed drug eruptions, and photosensitive reactions, with different appearances, causes, and treatment options.","This image shows various skin disease examples, including urticaria, drug exanthem, fixed drug eruptions, and photosensitive reactions, with different appearances, causes, and treatment options.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/sdvE0xFsk7U_frame_3518_0_0.jpg,"This image depicts hives, an allergic skin condition characterized by red, raised, itchy welts that can occur on any part of the body and are often triggered by allergens such as drugs, food, inhalants, or insect bites. Hives can be acute or chronic and may be accompanied by angioedema, a swelling of the lips and eyes. Treatment involves identifying and eliminating or avoiding the allergen, using antihistamines, and topical moisturizers.","This image depicts hives, an allergic skin condition characterized by red, raised, itchy welts that can occur on any part of the body and are often triggered by allergens such as drugs, food, inhalants, or insect bites. Hives can be acute or chronic and may be accompanied by angioedema, a swelling of the lips and eyes. Treatment involves identifying and eliminating or avoiding the allergen, using antihistamines, and topical moisturizers.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria","red, raised","eye, lips",No symptom information,No age information,No gender information
IIYI/7712_2.png,"A 9-month-old boy experiencing unidentified scattered red rashes on the right lower limb, present for about a week without improvement. The rashes are non-blanching upon pressure and appeared prior to using a mosquito repellent ankle bracelet shown in the provided photo. Based on forum discussions, a diagnosis of papular urticaria is considered. The suggested treatment includes the application of Mometasone furoate cream once daily for 3-5 days. There is also a user query about potential adverse effects or contraindications in children of similar age suggesting a differential diagnosis of eczema.","A 9-month-old boy experiencing unidentified scattered red rashes on the right lower limb, present for about a week without improvement. The rashes are non-blanching upon pressure and appeared prior to using a mosquito repellent ankle bracelet shown in the provided photo. Based on forum discussions, a diagnosis of papular urticaria is considered. The suggested treatment includes the application of Mometasone furoate cream once daily for 3-5 days. There is also a user query about potential adverse effects or contraindications in children of similar age suggesting a differential diagnosis of eczema.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria","red, scattered",ankle,No symptom information,No age information,male
pubmed/0c_de_PMC9326733_dermatopathology-09-00027-g004_2.jpg,Urticarial wheals on the trunk of a 48-year-old woman three hours after receiving the second dose of the Oxford-AstraZeneca vaccine.,Urticarial wheals on the trunk of a 48-year-old woman three hours after receiving the second dose of the Oxford-AstraZeneca vaccine.,pubmed_fail,knowledge,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",wheal,No body location information,No symptom information,48,female
IIYI/22846_1.png,"The patient, a four-year-old female, has experienced seasonal skin rashes accompanied by itching every spring and autumn since 2008. The symptoms typically improve on their own after about a month. However, this year, the itching has persisted for about three months and has not responded to medications or topical applications. Based on the photo the patient shared and the discussions among forum users, the predominant impression is that the condition might be Papular Urticaria. Suggestions include checking for possible allergens causing the condition, as several users thought it might be allergic in nature, related possibly to dust or pollen. Other considered diagnoses included eczema, insect bite dermatitis, and atopic dermatitis. Users also recommended conducting an allergen prick test to identify specific triggers.","The patient, a four-year-old female, has experienced seasonal skin rashes accompanied by itching every spring and autumn since 2008. The symptoms typically improve on their own after about a month. However, this year, the itching has persisted for about three months and has not responded to medications or topical applications. Based on the photo the patient shared and the discussions among forum users, the predominant impression is that the condition might be Papular Urticaria. Suggestions include checking for possible allergens causing the condition, as several users thought it might be allergic in nature, related possibly to dust or pollen. Other considered diagnoses included eczema, insect bite dermatitis, and atopic dermatitis. Users also recommended conducting an allergen prick test to identify specific triggers.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,4,No gender information
IIYI/3999_3.png,"The poster describes experiencing red bumps on the arm that release fluid when squeezed and sometimes itch, affecting the ability to concentrate. Users suggested that the symptoms might be indicative of viral herpes. Treatment discussions included antiviral and anti-allergy medication, with one user specifically suggesting antiallergic treatment for papular urticaria.","The poster describes experiencing red bumps on the arm that release fluid when squeezed and sometimes itch, affecting the ability to concentrate. Users suggested that the symptoms might be indicative of viral herpes. Treatment discussions included antiviral and anti-allergy medication, with one user specifically suggesting antiallergic treatment for papular urticaria.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",red,arm,No symptom information,No age information,No gender information
IIYI/30412_3.png,"The post discusses various aspects of urticaria (hives), including its causes, mechanisms, and clinical manifestations. Causes of urticaria can be multifactorial, often elusive, especially in chronic cases. Potential triggers include medications like penicillin and aspirin, foods with specific proteins (e.g., fish, eggs, milk), infections (bacterial, viral, fungal, parasitic), inhalants (pollen, dust), physical and chemical factors (temperature changes, sunlight, friction, pressure), genetic predispositions, hormonal or psychological changes, and underlying medical conditions like lymphoma or thyroid disorders. The post describes two types of mechanisms behind urticaria: allergic reactions and non-allergic direct cellular responses leading to symptoms such as swelling, redness, itch, and in severe cases, systemic symptoms like fever and headache. The forum discussion expands on the clinical presentation and symptomatic treatment of urticaria. Urticaria manifests as itchy, red welts or swellings on the skin, often resolving within hours to days but can persist or recur. Acute cases feature rapid onset with potential systemic symptoms like fever and may resolve within about two weeks, while chronic urticaria involves persistent or recurrent symptoms lasting months to years. Treatment focuses on identifying triggers and managing symptoms with antihistamines and, in severe cases, emergency interventions like epinephrine for anaphylactic reactions. Preventive measures include avoiding known allergens and dietary adjustments to decrease histamine release. Persistent cases may require a combination of medications to achieve control and desensitization.","The post discusses various aspects of urticaria (hives), including its causes, mechanisms, and clinical manifestations. Causes of urticaria can be multifactorial, often elusive, especially in chronic cases. Potential triggers include medications like penicillin and aspirin, foods with specific proteins (e.g., fish, eggs, milk), infections (bacterial, viral, fungal, parasitic), inhalants (pollen, dust), physical and chemical factors (temperature changes, sunlight, friction, pressure), genetic predispositions, hormonal or psychological changes, and underlying medical conditions like lymphoma or thyroid disorders. The post describes two types of mechanisms behind urticaria: allergic reactions and non-allergic direct cellular responses leading to symptoms such as swelling, redness, itch, and in severe cases, systemic symptoms like fever and headache. The forum discussion expands on the clinical presentation and symptomatic treatment of urticaria. Urticaria manifests as itchy, red welts or swellings on the skin, often resolving within hours to days but can persist or recur. Acute cases feature rapid onset with potential systemic symptoms like fever and may resolve within about two weeks, while chronic urticaria involves persistent or recurrent symptoms lasting months to years. Treatment focuses on identifying triggers and managing symptoms with antihistamines and, in severe cases, emergency interventions like epinephrine for anaphylactic reactions. Preventive measures include avoiding known allergens and dietary adjustments to decrease histamine release. Persistent cases may require a combination of medications to achieve control and desensitization.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/28932_1.png,"The poster of the forum describes experiencing recurring red patches, which are very itchy, appear, fade away leaving marks, and then reappear in other locations. They suspect it might be an allergic reaction to mosquito bites and are seeking advice for better treatment methods. The discussion suggests a likely diagnosis of urticaria (hives), evidenced by the transient nature of the rash and the residual marks possibly due to scratching. Some users recommend professional medical assessment and mention treatments involving oral antihistamines, vitamin C, and calcium supplements. Others speculate the cause could be insect bites, potentially from house pets or bugs in bedding, and advise improving immunity and removing potential sources of insect bites.","The poster of the forum describes experiencing recurring red patches, which are very itchy, appear, fade away leaving marks, and then reappear in other locations. They suspect it might be an allergic reaction to mosquito bites and are seeking advice for better treatment methods. The discussion suggests a likely diagnosis of urticaria (hives), evidenced by the transient nature of the rash and the residual marks possibly due to scratching. Some users recommend professional medical assessment and mention treatments involving oral antihistamines, vitamin C, and calcium supplements. Others speculate the cause could be insect bites, potentially from house pets or bugs in bedding, and advise improving immunity and removing potential sources of insect bites.",IIYI_chinese,forum,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria","red, patch",oral,No symptom information,No age information,No gender information
youtube/y0SrXP_9DEY_frame_371_0_0.jpg,"This image depicts urticaria, an itchy swelling of the skin also known as wheals or hives, caused by an edema or swelling in the superficial layer of the skin. The cause can be an allergic reaction, infection, or physical stimulus, and is often triggered by the release of histamine, bradykinin, and pro-inflammatory mediators from mast cells and basophils. These molecules cause capillaries and venules to leak, resulting in an edema that lasts until absorbed by surrounding cells. In some cases, urticaria can be chronically recurrent and is also associated with autoimmune diseases.","This image depicts urticaria, an itchy swelling of the skin also known as wheals or hives, caused by an edema or swelling in the superficial layer of the skin. The cause can be an allergic reaction, infection, or physical stimulus, and is often triggered by the release of histamine, bradykinin, and pro-inflammatory mediators from mast cells and basophils. These molecules cause capillaries and venules to leak, resulting in an edema that lasts until absorbed by surrounding cells. In some cases, urticaria can be chronically recurrent and is also associated with autoimmune diseases.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria","wheal, red",No body location information,No symptom information,No age information,No gender information
youtube/7k3ISEmsd0I_frame_5380_1.jpg,"This image shows the faces of urticaria, a skin disease characterized by swelling, itching, and wheals, often occurring daily.","This image shows the faces of urticaria, a skin disease characterized by swelling, itching, and wheals, often occurring daily.",youtube,edu,urticaria,"reaction patterns and descriptive terms, hypersensitivity, allergic reaction, urticaria",wheal,No body location information,No symptom information,No age information,No gender information
