filename,caption,truncated_caption,source,source_type,disease_label,hierarchical_disease_label,skin_concept,body_location,symptoms,age,gender
"edu/Balachandra Suryakant Ankad, Samipa Samir Mukherjee, Balkrishna Pralhadrao Nikam - Dermoscopy - Histopathology Correlation. A Conspectus in the Skin of colour-Springer (2021)_00071_10306.png","Dermoscopy of genital lichen planus shows a grayish background (red stars), Wickham striae (yellow arrow), grayish linear structures (red arrows), and dotted vessels (yellow circles).","Dermoscopy of genital lichen planus shows a grayish background (red stars), Wickham striae (yellow arrow), grayish linear structures (red arrows), and dotted vessels (yellow circles).",textbook_english,knowledge,lichen planus,"inflammatory, non-infectious, lichen planus","macule, gray, yellow",No body location information,No symptom information,No age information,No gender information
"edu/Paul Schneiderman, Marc E. Grossman - A Clinician-s Guide to Dermatologic Differential Diagnosis, Volume 2- The Atlas (Encyclopedia of Differential Diagnosis in Dermatology). volu_00353_09777.png",Lichen planus.,Lichen planus.,textbook_english,knowledge,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,No body location information,No symptom information,No age information,No gender information
youtube/vutoj9H-S78_frame_9100_0_0.jpg,"This image depicts a hyperpigmented variety of lichen planus, a skin disease characterized by the appearance of raised, reddish-brown patches on the skin, often accompanied by itching and burning sensations. The exact causes of lichen planus are unknown, but it is thought to be an autoimmune disorder that triggers the overproduction of skin cells. Treatment options include topical steroids, immunosuppressants, and phototherapy.","This image depicts a hyperpigmented variety of lichen planus, a skin disease characterized by the appearance of raised, reddish-brown patches on the skin, often accompanied by itching and burning sensations. The exact causes of lichen planus are unknown, but it is thought to be an autoimmune disorder that triggers the overproduction of skin cells. Treatment options include topical steroids, immunosuppressants, and phototherapy.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus","raised, red, patch",No body location information,No symptom information,No age information,No gender information
IIYI/26087_3.png,"Male, 45 years old, has been experiencing skin issues for the past six months, primarily presenting as rashes on the limbs, which are occasionally itchy. The condition discussed is likely Lichen Planus, characterized as dark reddish-purple flat papules predominantly on the limbs, with a waxy sheen and minor itching. Other conditions like chronic lichenoid keratosis and neurodermatitis were also mentioned, but the consensus leans towards Lichen Planus. No exudation and the itching is not pronounced. Treatments were not elaborately discussed.","Male, 45 years old, has been experiencing skin issues for the past six months, primarily presenting as rashes on the limbs, which are occasionally itchy. The condition discussed is likely Lichen Planus, characterized as dark reddish-purple flat papules predominantly on the limbs, with a waxy sheen and minor itching. Other conditions like chronic lichenoid keratosis and neurodermatitis were also mentioned, but the consensus leans towards Lichen Planus. No exudation and the itching is not pronounced. Treatments were not elaborately discussed.",IIYI_chinese,forum,lichen planus,"inflammatory, non-infectious, lichen planus","papule, flat, red, purple",No body location information,No symptom information,45,No gender information
youtube/jDTD1kfijoY_frame_534_0_0.jpg,"This image describes lichen planus, an inflammatory dermatological condition characterized by skin and mucous membrane lesions, affecting areas such as the mouth, skin, and nails.","This image describes lichen planus, an inflammatory dermatological condition characterized by skin and mucous membrane lesions, affecting areas such as the mouth, skin, and nails.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,"mouth, nails",No symptom information,No age information,No gender information
youtube/tMQAGKMxUEw_frame_74171_0.jpg,"This image shows a skin disease characterized by a lichenoid surface with a history of recurrent lesions, often referred to by pathologists.","This image shows a skin disease characterized by a lichenoid surface with a history of recurrent lesions, often referred to by pathologists.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",lichenoid,No body location information,No symptom information,No age information,No gender information
youtube/GOxRqCVBVaA_frame_1292_0.jpg,"This image describes lichen planus, a skin disease characterized by itchy, painful, and sometimes purple or brown patches, which can be caused by insect bites and is commonly referred to as Koebner's phenomenon.","This image describes lichen planus, a skin disease characterized by itchy, painful, and sometimes purple or brown patches, which can be caused by insect bites and is commonly referred to as Koebner's phenomenon.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus","purple, patch",No body location information,tender,No age information,No gender information
"edu/Paul Schneiderman, Marc E. Grossman - A Clinician-s Guide to Dermatologic Differential Diagnosis, Volume 2- The Atlas (Encyclopedia of Differential Diagnosis in Dermatology). volu_00663_18732.png",Lichen planus.,Lichen planus.,textbook_english,knowledge,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,No body location information,No symptom information,No age information,No gender information
"note/Thomas P. Habif MD - Clinical Dermatology, 5th Edition-Mosby (2009)_00085_00828_0.png",Lichen planus,Lichen planus,textbook_fail,knowledge,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/17255_4.png,"A 32-year-old male has noticed continuous white patches on his oral mucosa for the past 3 months. Since the beginning of the year, he has experienced pain in the oral mucosa when consuming spicy foods and hot water and has difficulty opening his mouth. He also experiences dry mouth in the morning. No other discomforts have been reported. He was treated as having 'oral mucosa white patches' with fluconazole for four days and oral vitamins B6 and B1 with no effect. Several users suggested possibilities like hematological diseases and diseases like Lichen Planus involving mucosal damage. One mentioned Sjogren's Syndrome, a chronic autoimmune disease affecting exocrine glands, mainly showing symptoms like dry mouth and potentially affecting multiple organ systems, but the patient only reports dry mouth upon waking up. His organs and other parts are stated to be normal, and he considers himself healthy. A visit to the dermatology department at the local hospital directed him to seek specialists in oral medicine, which baffled him given the overlap between skin and oral symptoms in many dermatological conditions. The consensus among several users is to primarily consider Lichen Planus (LP) with a pathological examination suggested for a definitive diagnosis.","A 32-year-old male has noticed continuous white patches on his oral mucosa for the past 3 months. Since the beginning of the year, he has experienced pain in the oral mucosa when consuming spicy foods and hot water and has difficulty opening his mouth. He also experiences dry mouth in the morning. No other discomforts have been reported. He was treated as having 'oral mucosa white patches' with fluconazole for four days and oral vitamins B6 and B1 with no effect. Several users suggested possibilities like hematological diseases and diseases like Lichen Planus involving mucosal damage. One mentioned Sjogren's Syndrome, a chronic autoimmune disease affecting exocrine glands, mainly showing symptoms like dry mouth and potentially affecting multiple organ systems, but the patient only reports dry mouth upon waking up. His organs and other parts are stated to be normal, and he considers himself healthy. A visit to the dermatology department at the local hospital directed him to seek specialists in oral medicine, which baffled him given the overlap between skin and oral symptoms in many dermatological conditions. The consensus among several users is to primarily consider Lichen Planus (LP) with a pathological examination suggested for a definitive diagnosis.",IIYI_chinese,forum,lichen planus,"inflammatory, non-infectious, lichen planus",patch,"mouth, oral",tender,32,male
youtube/iWiNpm_yOlo_frame_3040_0_0.jpg,"This image shows autoimmune lesions, which appear as whitish plaques with a white lacy pattern at the periphery, mainly on the mouth and mucosal surfaces. They can also be present on the genitals and flexor surfaces. These lesions are often mistaken for psoriasis, so it's important to rule out this condition in cases of autoimmune lesions.","This image shows autoimmune lesions, which appear as whitish plaques with a white lacy pattern at the periphery, mainly on the mouth and mucosal surfaces. They can also be present on the genitals and flexor surfaces. These lesions are often mistaken for psoriasis, so it's important to rule out this condition in cases of autoimmune lesions.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",plaque,mouth,No symptom information,No age information,No gender information
youtube/SOAH4bDg9UU_frame_2103_1.jpg,"This image discusses lichen sclerosis and lichen planus, two types of genital lichens with distinct appearances and causes. Lichen sclerosis is an autoimmune disease characterized by itching, burning, and white patches, while lichen planus is an inflammatory skin disease that causes shiny, purple, red, or brownish lesions in polygonal shapes, which can appear on various parts of the body and are often painful and itchy.","This image discusses lichen sclerosis and lichen planus, two types of genital lichens with distinct appearances and causes. Lichen sclerosis is an autoimmune disease characterized by itching, burning, and white patches, while lichen planus is an inflammatory skin disease that causes shiny, purple, red, or brownish lesions in polygonal shapes, which can appear on various parts of the body and are often painful and itchy.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,No body location information,tender,No age information,No gender information
youtube/SRt7qTuMJI4_frame_960_0_0.jpg,"This image describes lichen planus as a chronic inflammatory autoimmune skin condition that can affect various parts of the body, including the skin, mouth, nails, and internal organs. It can be treated with purslane, a natural remedy that works as an immune modulator to regulate the immune system and reduce symptoms.","This image describes lichen planus as a chronic inflammatory autoimmune skin condition that can affect various parts of the body, including the skin, mouth, nails, and internal organs. It can be treated with purslane, a natural remedy that works as an immune modulator to regulate the immune system and reduce symptoms.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",No visual concepts,"mouth, nails",No symptom information,No age information,No gender information
youtube/N1d01-dMZKs_frame_51535_0.jpg,"This image shows a man with a thin pink to red papule on the left frontal scalp, accompanied by light scale and a few pinpoint hemorrhages. The dermoscopy reveals numerous visible blood vessels, some of which have hairpin or twisted loop morphologies and a few with whitish halos around them.","This image shows a man with a thin pink to red papule on the left frontal scalp, accompanied by light scale and a few pinpoint hemorrhages. The dermoscopy reveals numerous visible blood vessels, some of which have hairpin or twisted loop morphologies and a few with whitish halos around them.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus","papule, scale, pink, red, hemorrhage",scalp,No symptom information,No age information,male
youtube/7sgf-YhFTtg_frame_142_0.jpg,"This image shows lichen planus, a skin disease that affects areas with hair, characterized by itchy, shiny, and sometimes painful patches.","This image shows lichen planus, a skin disease that affects areas with hair, characterized by itchy, shiny, and sometimes painful patches.",youtube,edu,lichen planus,"inflammatory, non-infectious, lichen planus",patch,No body location information,tender,No age information,No gender information
public/warts-common-39.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/29217_1.png,"The poster is inquiring about a condition resembling a string of pearls, which was later identified by other users as molluscum contagiosum. The discussion in the forum suggests that molluscum contagiosum involves clinical symptoms which can be treated by mechanically expressing the core of the lesions using tweezers, followed by topical application of iodine or disinfectant. Alternative treatments such as cryotherapy were also mentioned.","The poster is inquiring about a condition resembling a string of pearls, which was later identified by other users as molluscum contagiosum. The discussion in the forum suggests that molluscum contagiosum involves clinical symptoms which can be treated by mechanically expressing the core of the lesions using tweezers, followed by topical application of iodine or disinfectant. Alternative treatments such as cryotherapy were also mentioned.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/herpes-type-1-recurrent-94.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/warts-common-64.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/corns-26.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/herpes-zoster-92.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/22626_3.png,"The chief complaint involves discussing the diagnosis of specific skin lesions. The discussion centers on potential diagnoses for skin conditions depicted in clinical and pathological photos. Most users identified the manifestations in the clinical photo as typical of molluscum contagiosum, characterized by classical umbilicated skin lesions. This diagnosis was recurrently mentioned by multiple respondents. Alternative diagnoses suggested include common warts and cowpox, though some users expressed skepticism regarding the diagnosis of cowpox due to insufficient evidence. Discussions pointed out weaknesses in pathological evidence, and there was mention of conditions such as cat-scratch disease and ‘milker’s nodules’. The overall impression primarily leaned towards molluscum contagiosum.","The chief complaint involves discussing the diagnosis of specific skin lesions. The discussion centers on potential diagnoses for skin conditions depicted in clinical and pathological photos. Most users identified the manifestations in the clinical photo as typical of molluscum contagiosum, characterized by classical umbilicated skin lesions. This diagnosis was recurrently mentioned by multiple respondents. Alternative diagnoses suggested include common warts and cowpox, though some users expressed skepticism regarding the diagnosis of cowpox due to insufficient evidence. Discussions pointed out weaknesses in pathological evidence, and there was mention of conditions such as cat-scratch disease and ‘milker’s nodules’. The overall impression primarily leaned towards molluscum contagiosum.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",umbilicated,No body location information,No symptom information,No age information,No gender information
public/warts-common-77.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/warts-plantar-89.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/68_4a_PMC9125546_246_2022_2930_Fig4_HTML_0.png,Eight year old with Fontan circulation and extensive molluscum contagiosum on both arms,Eight year old with Fontan circulation and extensive molluscum contagiosum on both arms,pubmed_english,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,arm,No symptom information,8,No gender information
pubmed/ff_07_PMC10727899_ad-35-S268-g001_2.jpg,"(C) Multiple discrete yellow, umbilicated, flesh-colored papules erupted over the forehead and cheeks after 16 sessions of excimer phototherapy. An arrow indicates newly developed lesions.","(C) Multiple discrete yellow, umbilicated, flesh-colored papules erupted over the forehead and cheeks after 16 sessions of excimer phototherapy. An arrow indicates newly developed lesions.",pubmed_fail,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum","yellow, red, papule, umbilicated",forehead,No symptom information,No age information,No gender information
IIYI/15711_3.png,"The post discusses the case of a child suffering from molluscum contagiosum, focusing on treatment options and privacy considerations regarding sharing images of the minor. Various treatment methods were shared amongst users including the use of povidone-iodine for disinfection followed by mechanical removal of the molluscum contagiosum lesions with tweezers and subsequent pressure applied with a povidone-iodine soaked cotton swab to stop bleeding. Oral consumption of moroxydine or acyclovir tablets along with Isatis root infusion was mentioned as a supplementary treatment. Another suggestion involved the use of povidone-iodine for post-removal infection prevention. Additionally, the use of imiquimod for preventing recurrence after lesion removal was debated.","The post discusses the case of a child suffering from molluscum contagiosum, focusing on treatment options and privacy considerations regarding sharing images of the minor. Various treatment methods were shared amongst users including the use of povidone-iodine for disinfection followed by mechanical removal of the molluscum contagiosum lesions with tweezers and subsequent pressure applied with a povidone-iodine soaked cotton swab to stop bleeding. Oral consumption of moroxydine or acyclovir tablets along with Isatis root infusion was mentioned as a supplementary treatment. Another suggestion involved the use of povidone-iodine for post-removal infection prevention. Additionally, the use of imiquimod for preventing recurrence after lesion removal was debated.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,oral,bleeding,No age information,No gender information
IIYI/19405_2.png,"The patient is a 6-month-old male presenting with scattered, flat, shiny papules ranging in size from chestnut to mung bean around the trunk and eye area, persisting for one month. Some of the rashes have central regression and are ring-shaped with a small indentation at the top. The discussion among the forum members suggests a differential diagnosis of Molluscum Contagiosum and possibly Lichen Planus. The consensus leans towards Molluscum Contagiosum as the probable diagnosis, with multiple members agreeing on this condition based on the described symptoms.","The patient is a 6-month-old male presenting with scattered, flat, shiny papules ranging in size from chestnut to mung bean around the trunk and eye area, persisting for one month. Some of the rashes have central regression and are ring-shaped with a small indentation at the top. The discussion among the forum members suggests a differential diagnosis of Molluscum Contagiosum and possibly Lichen Planus. The consensus leans towards Molluscum Contagiosum as the probable diagnosis, with multiple members agreeing on this condition based on the described symptoms.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum","papule, flat, scattered",eye,No symptom information,No age information,male
public/warts-plantar-2.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/warts-18.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/molluscum-contagiosum-106.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/22553_1.png,"Male, 21 years old, has had a rash on his chest for two months, which is itchy and painless. The discussed condition is likely contagious molluscum with an infection. Suggested treatments include scraping off the molluscum bodies, using topical iodine tincture or interferon gel, and taking lysozyme tablets orally. Additionally, some advice includes applying iodine for several days before removing the molluscum with tweezers.","Male, 21 years old, has had a rash on his chest for two months, which is itchy and painless. The discussed condition is likely contagious molluscum with an infection. Suggested treatments include scraping off the molluscum bodies, using topical iodine tincture or interferon gel, and taking lysozyme tablets orally. Additionally, some advice includes applying iodine for several days before removing the molluscum with tweezers.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,chest,"tender, nontender",21,No gender information
public/warts-21.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/small-pox-4.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
"note/Klaus Wolff, Lowell Goldsmith, Stephen Katz, Barbara Gilchrest, Amy Paller, D-部分4_00450_22375_0.png","Molluscum contagiosum: A. Discrete, solid, skin-colored papules, 1 mm to 2 mm in diameter, with central umbilication. B. Multiple, scattered, and discrete lesions, some of which are inflamed.","Molluscum contagiosum: A. Discrete, solid, skin-colored papules, 1 mm to 2 mm in diameter, with central umbilication. B. Multiple, scattered, and discrete lesions, some of which are inflamed.",textbook_fail,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum","red, umbilicated, papule",No body location information,No symptom information,No age information,No gender information
public/warts-19.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
IIYI/23608_2.png,"A child has been experiencing papules on both sides of the face, both hands, and both lower limbs for a month. The discussion suggests varying opinions on the diagnosis. Conditions like chronic urticaria and prurigo were considered depending on whether the papules are itchy. Several users, however, seemed to converge on the diagnosis of molluscum contagiosum, noting characteristics such as typical umbilication on the back of the hands and autoinoculation features observed in a facial photo. Surface of the lesions described as waxy and becoming red or infected upon scratching.","A child has been experiencing papules on both sides of the face, both hands, and both lower limbs for a month. The discussion suggests varying opinions on the diagnosis. Conditions like chronic urticaria and prurigo were considered depending on whether the papules are itchy. Several users, however, seemed to converge on the diagnosis of molluscum contagiosum, noting characteristics such as typical umbilication on the back of the hands and autoinoculation features observed in a facial photo. Surface of the lesions described as waxy and becoming red or infected upon scratching.",IIYI_chinese,forum,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum","papule, red","back, hand, face",No symptom information,No age information,No gender information
public/herpes-type-1-primary-2.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
public/herpes-cutaneous-63.jpg,"This is a clinical skin image, diagnosed as warts molluscum and other viral infections.","This is a clinical skin image, diagnosed as warts molluscum and other viral infections.",public,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum",No visual concepts,No body location information,No symptom information,No age information,No gender information
"note/PC Das, Piyush Kumar - Atlas of Clinical Dermat-部分1_00154_10128_0.png","Multiple discrete, dome-shaped, pearly white, umbilicated papules representing molluscum contagiosum on the face.","Multiple discrete, dome-shaped, pearly white, umbilicated papules representing molluscum contagiosum on the face.",textbook_fail,knowledge,molluscum contagiosum,"inflammatory, infectious, viral, molluscum contagiosum","papule, umbilicated, dome-shaped",face,No symptom information,No age information,No gender information
"note/Diane Jackson-Richards, Amit G. Pandya (eds.) - Dermatology Atlas for Skin of Color-Springer-Verlag Berlin Heidelberg (2014)_00020_00168_0.png","Vitiligo is separated into two main variants, each with a different presentation and clinical course. Non-segmental vitiligo (NSV), also called generalized vitiligo, is the most common form, seen in approximately 90% of cases, and is generally more rapidly progressive in its course than segmental vitiligo. Non-segmental vitiligo presents with depigmented macules and patches that occur in a bilateral distribution anywhere on the body but typically involves the face, axillary regions, dorsal hands, fingers, and feet. Early lesions of vitiligo often have small depigmented lesions around larger lesions. New areas of vitiligo commonly occur over joints particularly of the hands, elbows, and knees. When depigmentation occurs secondary to trauma or chronic pressure, it is known as the Koebner phenomenon. Occasionally, the depigmentation can have a transitional stage, known as trichrome vitiligo, in which normal, hypopigmented, and depigmented skin is present in the same location. Segmental vitiligo (SV) is less common than NSV and typically begins at a younger age, with roughly 30% of cases presenting during childhood. Segmental vitiligo is characterized by unilateral or localized depigmentation that can spread along the distribution of a dermatome or along Blaschko’s lines. Spread of SV to the contralateral side of the body is rare, and lesions tend to be more stable than those of generalized vitiligo.","Vitiligo is separated into two main variants, each with a different presentation and clinical course. Non-segmental vitiligo (NSV), also called generalized vitiligo, is the most common form, seen in approximately 90% of cases, and is generally more rapidly progressive in its course than segmental vitiligo. Non-segmental vitiligo presents with depigmented macules and patches that occur in a bilateral distribution anywhere on the body but typically involves the face, axillary regions, dorsal hands, fingers, and feet. Early lesions of vitiligo often have small depigmented lesions around larger lesions. New areas of vitiligo commonly occur over joints particularly of the hands, elbows, and knees. When depigmentation occurs secondary to trauma or chronic pressure, it is known as the Koebner phenomenon. Occasionally, the depigmentation can have a transitional stage, known as trichrome vitiligo, in which normal, hypopigmented, and depigmented skin is present in the same location. Segmental vitiligo (SV) is less common than NSV and typically begins at a younger age, with roughly 30% of cases presenting during childhood. Segmental vitiligo is characterized by unilateral or localized depigmentation that can spread along the distribution of a dermatome or along Blaschko’s lines. Spread of SV to the contralateral side of the body is rare, and lesions tend to be more stable than those of generalized vitiligo.",textbook_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","macule, brown(hyperpigmentation), patch, pigmentation, rough, white(hypopigmentation)","hand, foot, finger, face",No symptom information,No age information,No gender information
youtube/ughfUshyayw_frame_4579_0_0.jpg,"This image shows a patch of skin with a brown, structureless pattern, which may indicate an underlying skin disease such as vitiligo or albinism. The causes and treatment options for these conditions vary, and it is important to consult a dermatologist for proper diagnosis and management.","This image shows a patch of skin with a brown, structureless pattern, which may indicate an underlying skin disease such as vitiligo or albinism. The causes and treatment options for these conditions vary, and it is important to consult a dermatologist for proper diagnosis and management.",youtube,edu,vitiligo,"reaction patterns and descriptive terms, vitiligo",patch,No body location information,No symptom information,No age information,No gender information
youtube/dmTY89DBhAg_frame_41032_0.jpg,"This image shows white lines on the skin, which could be a symptom of a skin disease such as vitiligo or leukoderma, characterized by the loss of pigment in patches of the skin. The causes of these conditions are not fully understood, but they can be treated with topical creams, light therapy, or surgery, depending on the severity and location of the lesions.","This image shows white lines on the skin, which could be a symptom of a skin disease such as vitiligo or leukoderma, characterized by the loss of pigment in patches of the skin. The causes of these conditions are not fully understood, but they can be treated with topical creams, light therapy, or surgery, depending on the severity and location of the lesions.",youtube,edu,vitiligo,"reaction patterns and descriptive terms, vitiligo",No visual concepts,No body location information,No symptom information,No age information,No gender information
note/疑难皮肤病彩色图谱OCR_00257_14590_0.png,Abdomen with hyperpigmented patches interspersed with areas of depigmentation.,Abdomen with hyperpigmented patches interspersed with areas of depigmentation.,textbook_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","pigmentation, brown(hyperpigmentation), patch",abdomen,No symptom information,No age information,No gender information
pubmed/9f_db_PMC6927254_CCID-12-911-g0002_1.jpg,"Patient A, area of vitiligo on the hands 2 weeks after treatment with NCTF135.","Patient A, area of vitiligo on the hands 2 weeks after treatment with NCTF135.",pubmed_fail,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo",No visual concepts,hand,No symptom information,No age information,No gender information
IIYI/29605_6.png,"The poster is discussing a condition identified as 白癜风, which means vitiligo. The discussion revolves around the nature and identification of this specific skin condition. Participants in the discussion suggested excluding pityriasis versicolor, also known as 花斑癣, as a possible diagnosis. There appears to be a consensus or suggestion that the condition is likely vitiligo, especially considering typical presentation described in the forum. They also mentioned post-treatment with UVB for vitiligo.","The poster is discussing a condition identified as 白癜风, which means vitiligo. The discussion revolves around the nature and identification of this specific skin condition. Participants in the discussion suggested excluding pityriasis versicolor, also known as 花斑癣, as a possible diagnosis. There appears to be a consensus or suggestion that the condition is likely vitiligo, especially considering typical presentation described in the forum. They also mentioned post-treatment with UVB for vitiligo.",IIYI_chinese,forum,vitiligo,"reaction patterns and descriptive terms, vitiligo",No visual concepts,No body location information,No symptom information,No age information,No gender information
pubmed/69_10_PMC3481814_IDOJ_2_101_g001.png,Dark brown discrete macules over the anterior trunk and proximal extremities,Dark brown discrete macules over the anterior trunk and proximal extremities,pubmed_english,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo",macule,No body location information,No symptom information,No age information,No gender information
pubmed/61_17_PMC8460480_ad_33_474_g001_2.png,Clinical features of vitiligo in the patient. Photographs showing three months of treatment with excimer laser and topical tacrolimus resulted in partial perifollicular repigmentation.,Clinical features of vitiligo in the patient. Photographs showing three months of treatment with excimer laser and topical tacrolimus resulted in partial perifollicular repigmentation.,pubmed_english,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo",pigmentation,No body location information,No symptom information,No age information,No gender information
pubmed/5a_31_PMC9549556_IDOJ_13_390_g001_1.png,Dermoscopy image showing a hypopigmented patch having an altered pigment network and feathery margins and specks of hyperpigmentation with an accentuated pigment network inside the patches,Dermoscopy image showing a hypopigmented patch having an altered pigment network and feathery margins and specks of hyperpigmentation with an accentuated pigment network inside the patches,pubmed_english,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","pigment network, patch, pigmentation",No body location information,No symptom information,No age information,No gender information
edu/-- Ethnic Dermatology- Clinical Problems and Skin Pigmentation-Informa Healthcare (2008)OCR_00152_08575_1.jpg,Idiopathic guttate hypomelanosis in an upper white patient's trunk with deeply pigmented skin. Vitiligo sometimes presents with guttate lesions in which hypopigmentation precedes depigmentation.,Idiopathic guttate hypomelanosis in an upper white patient's trunk with deeply pigmented skin. Vitiligo sometimes presents with guttate lesions in which hypopigmentation precedes depigmentation.,textbook_english,knowledge,vitiligo,"reaction patterns and descriptive terms, vitiligo","pigmentation, brown(hyperpigmentation)",No body location information,No symptom information,No age information,No gender information
